1638201984.1221366,1638201984.1217332
1638201941.5367758,1638201941.5367
1638201942.5387814,1638201942.5386693
1638201943.5410256,1638201943.5409179
1638201944.542637,1638201944.5425286
1638201945.5446417,1638201945.5445676
1638201946.5467565,1638201946.5466578
1638201947.5487099,1638201947.548615
1638201948.5507405,1638201948.5506604
1638201949.5526595,1638201949.552586
1638201950.5537448,1638201950.5536714
1638201951.5547595,1638201951.55469
1638201952.5566797,1638201952.5565963
1638201953.5577633,1638201953.5576897
1638201954.5586972,1638201954.5586143
1638201955.5599277,1638201955.5598469
1638201956.5617106,1638201956.5616357
1638201957.5637002,1638201957.563625
1638201958.5647714,1638201958.5646946
1638201959.5657432,1638201959.565665
1638201960.5666661,1638201960.5665932
1638201961.5676794,1638201961.5676186
1638201962.5697641,1638201962.5696952
1638201963.5706527,1638201963.570582
1638201964.5717633,1638201964.5716903
1638201965.5730326,1638201965.572933
1638201966.5748854,1638201966.5748055
1638202011.4279587,1638201953.0978847
1638202012.4539483,1638201954.1238377
1638202013.4457965,1638201955.1156921
1638202014.4481008,1638201956.1180196
1638202015.4505486,1638201957.1204534
1638202016.4534745,1638201958.1234
1638202017.4552956,1638201959.125223
1638202018.4572577,1638201960.1271808
1638202019.4592729,1638201961.1291716
1638202020.4640727,1638201962.1331735
1638202021.7148755,1638201963.3812406
1638202022.7235925,1638201964.3935187
1638202023.725696,1638201965.3955886
1638202024.728531,1638201966.398344
1638202025.7302327,1638201967.4001367
1638202026.7322412,1638201968.402167
1638202027.7340498,1638201969.4039826
1638202028.7360225,1638201970.4059343
1638202029.7379513,1638201971.4078774
1638202030.739895,1638201972.4098215
1638202031.7418346,1638201973.4117532
1638202032.7467463,1638201974.416668
1638202033.748614,1638201975.4185364
1638202034.7506156,1638201976.4204876
1638202035.7686,1638201977.4383419
1638202036.770495,1638201978.4404223
1638202037.772626,1638201979.442551
1638202038.774502,1638201980.4444306
1638202039.7763083,1638201981.4462085
1638202040.778381,1638201982.4482527
1638202041.7802277,1638201983.450154
1638202042.7825108,1638201984.4523656
1638202044.1938934,1638201985.862674
1638202045.195802,1638201986.8656647
1638202046.1973934,1638201987.8672724
1638202047.1994417,1638201988.8693528
1638202048.2012875,1638201989.8712056
1638202049.2031507,1638201990.8730357
1638202050.2050807,1638201991.8749757
1638202051.206962,1638201992.876888
1638202052.2089438,1638201993.8788693
1638202053.2108796,1638201994.8808038
1638202054.2129006,1638201994.2027984
1638202055.2159321,1638201995.2058582
1638202056.217538,1638201996.207455
1638202057.2195332,1638201997.2094584
1638202058.2214828,1638201998.2114084
1638202059.2233462,1638201999.2132719
1638202060.2254045,1638202000.2153316
1638202061.227156,1638202001.2170928
1638202062.2281337,1638202002.2180603
1638202063.2300591,1638202003.2199852
1638202064.2319608,1638202004.22189
1638202065.2339063,1638202005.2238314
1638202066.2359216,1638202006.2258554
1638202067.237788,1638202007.2277253
1638202068.2396274,1638202008.2295659
1638202069.2415411,1638202009.2314658
1638202070.2437,1638202010.2335927
1638202071.2489402,1638202011.2376635
1638202072.2879448,1638202012.277871
