1638201910.401792,1638201910.4016228
1638201935.4061491,1638201935.4060636
1638201936.4075315,1638201936.4074337
1638201937.4153824,1638201937.41532
1638201938.4165363,1638201938.4164348
1638201939.4174829,1638201939.4174018
1638201940.3813045,1638201940.3811939
1638201941.383942,1638201941.3838441
1638201942.3886895,1638201942.388626
1638201943.3896568,1638201943.3895957
1638201944.3912551,1638201944.391159
1638201945.3929138,1638201945.3928297
1638201946.3947551,1638201946.3946683
1638201947.396794,1638201947.396682
1638201948.39897,1638201948.3988671
1638201949.4024208,1638201949.4023218
1638201950.4049637,1638201950.404556
1638201951.4073257,1638201951.407255
1638201952.4087372,1638201952.4086642
1638201953.409693,1638201953.409621
1638201954.410624,1638201954.41056
1638201955.411757,1638201955.4116871
1638201956.4127266,1638201956.4126337
1638201957.4137006,1638201957.413631
1638201958.4147103,1638201958.4146388
1638201959.415762,1638201959.4156768
1638201960.417207,1638201960.4169862
1638201961.419712,1638201961.4196508
1638201962.4207134,1638201962.4206474
1638201963.4217541,1638201963.4216838
1638201964.422694,1638201964.4226246
1638201965.4238813,1638201965.423805
69.7279200553894,-369.1716582775116,23.597989320755005,332.8339247703552
1638201966.4270577,1638201966.4269822
1638201941.512507,1638201952.9124317
1638201942.5857594,1638201953.9856603
1638201943.557339,1638201954.9572487
1638201944.560322,1638201955.9602308
1638201945.5652664,1638201956.9652007
1638201946.5673368,1638201957.967263
1638201947.5702834,1638201958.9702225
1638201948.5721452,1638201959.9720821
1638201949.5744457,1638201960.9743679
0.7626535892486572,-0.3409128189086914,-0.24413394927978516,1.4458835124969482
1638201950.578206,1638201961.9781473
1638201951.580066,1638201962.9800022
1638201952.5884585,1638201963.988369
1638201953.593157,1638201964.9930675
1638201954.5956411,1638201965.9955716
1638201955.5978482,1638201966.9977922
1638201956.5997312,1638201967.999674
1638201957.6017902,1638201969.0017157
1638201958.6044314,1638201970.0043128
1638201959.606536,1638201971.0058353
1638201960.6091888,1638201972.0091233
1638201961.6110618,1638201973.0108879
1638201962.6138685,1638201974.0137887
1638201963.62107,1638201975.0210044
1638201964.6257393,1638201976.025016
1638201965.6331823,1638201977.032754
1638201966.6399314,1638201978.0398746
1638201967.6419888,1638201979.0418973
1638201968.643128,1638201980.0430484
1638201969.6452618,1638201981.0451958
1638201970.6497102,1638201982.0496435
1638201972.0775955,1638201983.4775255
1638201973.079534,1638201984.4794643
1638201974.0819783,1638201985.4819086
1638201975.0837731,1638201986.483717
1638201976.0854635,1638201987.485391
1638201977.0874336,1638201988.4873703
1638201978.088688,1638201989.4886224
1638201979.089779,1638201990.489692
2.950897693634033,-1.275559425354004,-0.8779935836791992,5.572491884231567
1638201980.091028,1638201991.4908736
1638201981.094899,1638201993.7648113
1638201982.0971277,1638201994.7670372
1638201983.0997534,1638201995.7696848
1638201984.1018114,1638201996.7717044
1638201985.1040678,1638201997.7740016
1638201986.1059213,1638201998.7758305
1638201987.214703,1638201999.884602
1638201988.2174244,1638202000.88736
1638201989.2191663,1638202001.8890934
0.7773845195770264,-0.30694150924682617,-0.22219538688659668,1.4535338878631592
1638201990.2213128,1638202002.8912003
1638201991.224401,1638202003.8943226
1638201992.2264297,1638202004.8963633
1638201993.2329328,1638202005.9028687
1638201994.2350638,1638202006.9049947
1638201995.23894,1638202007.9088671
1638201996.2429848,1638202008.9128768
1638201997.246183,1638202009.9161067
1638201998.2612743,1638202010.9310417
1638201999.2658892,1638202011.935826
